旅宿名稱,地址,電話,官方網站,總房間數,定價,定價i,星級
潁軒民宿,花蓮縣花蓮市民孝里東興二街20號,0928-080037,-,3間,NT$2500-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
薔薇如画民宿,花蓮縣鳳林鎮北林里平園路38號,0911-234255,-,3間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
葳森家民宿,花蓮縣花蓮市主計里廣東街286號,03-8352952,-,4間,NT$2500-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
咪咕嚕民宿,花蓮縣花蓮市國興六街21巷5弄8號,03-8310899,-,4間,NT$2500-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
亞伯蘭民宿,花蓮縣瑞穗鄉瑞美村民權東路175號,0931-061887,-,3間,NT$2500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
相逢民宿,花蓮縣吉安鄉北昌村自強路580號,0979-019936,-,3間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
安安民宿,花蓮縣新城鄉新城村22鄰新興路60號,0970-502608,https://booking.owlting.com/anan,4間,NT$2500-6500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
仟台大飯店,花蓮縣花蓮市國聯里24鄰國聯一路83-1號3-4樓,03-8330121,-,20間,NT$2500-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
闔家歡的民宿,花蓮縣花蓮市主權里德安四街18號,0970-391603,-,5間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
鼓道民宿,花蓮縣花蓮市主義里明義街63之5號,0966-592391,-,4間,NT$2500-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
後站快樂棲民宿,花蓮縣花蓮市富裕十街50巷11號,0922-252881,-,2間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
花蓮J哥民宿,花蓮縣吉安鄉太昌村永昌街562號,03-8510338,-,4間,NT$2500-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
家在這裡民宿,花蓮縣花蓮市豐村12-7號,0963-314156,-,3間,NT$2500-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
千台大飯店,花蓮縣花蓮市國聯里23鄰國聯一路85號1-2樓,03-8330123,-,20間,NT$2500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
恩典之家民宿,花蓮縣花蓮市國安里進豐街7號,03-8356432,-,3間,NT$2500-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
南洋風情民宿,花蓮縣吉安鄉稻香村廣豐路83巷7號,03-8524612,-,2間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
芬芳民宿,花蓮縣吉安鄉永安村15鄰明仁二街101巷10號,03-8567421,-,3間,NT$2500-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
邀月小築民宿,花蓮縣壽豐鄉志學村忠孝街81號,03-8576239,-,4間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
莊太太民宿,花蓮縣花蓮市富國路36號,0932-655523,-,3間,NT$2500-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
小城堡民宿,花蓮縣花蓮市主學里上海街19號,0938-828448,-,4間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
御皇山宴民宿,花蓮縣富里鄉東里村大莊路1-1號,03-8861118,http://www.fulishanyan.com/,3間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
為真家民宿,花蓮縣秀林鄉景美村2鄰加灣21-5號,03-8269967,-,4間,NT$2500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
藍色玻璃海民宿,花蓮縣新城鄉大漢村七星街30號,03-8239466,-,2間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
原地民宿,花蓮縣吉安鄉吉豐路一段18號,0909-545218,-,5間,NT$2500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
綠閣民宿,花蓮縣吉安鄉吉安村22鄰吉昌一街219號,03-8360760,-,3間,NT$2500-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
東堤岸民宿,花蓮縣吉安鄉東昌村東海一街200號,0965-002992,-,3間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
藍海民宿,花蓮縣花蓮市民運里中興路66號,0919-914599,-,4間,NT$2500-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
回到昆斯特草原民宿,花蓮縣壽豐鄉志學村17鄰忠孝156號,0937-014257,-,5間,NT$2500-7800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
台九線305K民宿,花蓮縣富里鄉萬寧村朝寧42號,03-8861792,-,5間,NT$2500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
明里13號驢行民宿,花蓮縣富里鄉明里村明里13號,03-8831589,-,4間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
豐野民宿,花蓮縣吉安鄉南華村13鄰南華二街293號,0910-652148,-,4間,NT$2500-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
悠涼民宿,花蓮縣吉安鄉吉安村慶南三街12號,03-8543799,-,3間,NT$2500-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
Fun心．站前民宿,花蓮縣花蓮市國聯二路108-1號,03-8333839,-,5間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
小敏民宿,花蓮縣吉安鄉福興村舊村六街137號,0932-540676,-,3間,NT$2500-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
幸運草美崙的家,花蓮縣花蓮市民孝里東興二街126號,03-8225372,-,4間,NT$2500-4900(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
夢想出奇蛋民宿,花蓮縣花蓮市民德四街2號,0913-911285,-,3間,NT$2500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
楓茂民宿,花蓮縣花蓮市國聯里國興五街122號,03-8324201,-,4間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
輕鬆浪漫民宿,花蓮縣花蓮市國裕里富裕三街20號,0963-823079,-,4間,NT$2500-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
小週末民宿,花蓮縣吉安鄉東海十街156巷19之2號,0975-121563,-,3間,NT$2500-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
童住民宿,花蓮縣壽豐鄉大學路二段63巷68之8號,0963-550386,-,5間,NT$2500-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
豐澤居民宿,花蓮縣壽豐鄉大學路二段63巷68之6號,0963-550386,-,5間,NT$2500-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
說時依舊民宿,花蓮縣花蓮市節約街6號,0918-620575,-,2間,NT$2500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
市中心民宿,花蓮縣花蓮市主商里7鄰中正路494號二樓,03-8310039,-,3間,NT$2500-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
瑞樂絲民宿,花蓮縣花蓮市國聯里15鄰國興二街103號,0975-197458,-,5間,NT$2500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
純舍民宿,花蓮縣吉安鄉東昌村22鄰東海十五街80巷19弄48號,0975-890512,http://www.gopurehouse.com,5間,NT$2600-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
戀戀楓情民宿,花蓮縣花蓮市國安里明心街1-35號,03-8360996,-,5間,NT$2600-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
海洋風情民宿,花蓮縣花蓮市民孝里東興二街28巷86號,03-8235399,http://ocean86.970bnb.net/,4間,NT$2600-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
狗媽媽の家民宿,花蓮縣吉安鄉福興村19鄰福興八街12號,03-8543176,http://www.cozyhomehostel.com,3間,NT$2600-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
溪畔22號民宿,花蓮縣新城鄉嘉里村嘉里三街113巷2弄22號,03-8267238,http://www.creek22.idv.tw,3間,NT$2600-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
小熊森林民宿,花蓮縣花蓮市主學里19鄰南京街57巷7號,03-8356353,-,4間,NT$2600-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
星語農園民宿,花蓮縣吉安鄉太昌村明義二街88號,03-8575497,-,3間,NT$2600-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
彩色窩民宿,花蓮縣花蓮市仁和街8號,0932-581148,-,4間,NT$2600-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
東榮旅館,花蓮縣花蓮市國強里5鄰中央路四段460號,"03-8563531,8574345",-,24間,NT$2600-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
上海102民宿,花蓮縣花蓮市主學里6鄰上海街102號,0919-288400,-,5間,NT$2600-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
富圖民宿,花蓮縣富里鄉富里村27鄰永安街123之1號,0922-427593,https://www.facebook.com/759579524375744,5間,NT$2600-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
花蓮共享民宿,花蓮縣吉安鄉干城村5鄰吉豐路五段11號,0913-750292,-,3間,NT$2600-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
後山逍遙民宿,花蓮縣光復鄉大富村建國路一段15巷5之6號,0978-777603,-,1間,NT$2600-2600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
鄉源民宿,花蓮縣吉安鄉北昌村自強路467巷7號,03-8570228,-,3間,NT$2600-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
樂活玩家民宿,花蓮縣花蓮市國聯里國興六街15號,03-8357988,-,2間,NT$2600-2600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
夏之洲民宿,花蓮縣玉里鎮仁愛路二段223-5號,0978-990890,-,5間,NT$2600-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
兒路民宿,花蓮縣吉安鄉吉安村6鄰中山路三段21號,0916-887010,-,5間,NT$2600-5400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
山邊52民宿,花蓮縣壽豐鄉豐山村山邊路2段52號,03-8652228,-,5間,NT$2600-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
你會紅民宿,花蓮縣花蓮市國盛里國盛五街21之2號,03-8324219,-,2間,NT$2600-2600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
凱頓商務汽車旅館,花蓮縣花蓮市國裕里32鄰裕民路89號,03-8465788,-,20間,NT$2600-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
千江映月民宿,花蓮縣壽豐鄉平和村25鄰大學路二段63巷35號,03-8662988,-,5間,NT$2600-2600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
隨心所寓民宿,花蓮縣吉安鄉慶豐村慶北一街239號,0917-523919,-,4間,NT$2600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
南濱琇園渡假別墅民宿,花蓮縣吉安鄉東昌村15鄰東海十街233號,0928-323030,-,4間,NT$2600-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
萩閣民宿,花蓮縣花蓮市復興街82-1號,0978-270029,-,5間,NT$2600-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
花蓮漫慢設計民宿,花蓮縣吉安鄉北昌村1鄰和平路一段18巷16號,0988-838391,-,4間,NT$2600-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
喬治花園民宿,花蓮縣花蓮市國興五街106號,0930-821031,-,3間,NT$2600-2600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
庭庭豐民宿,花蓮縣花蓮市國強里豐村137之2號,0953-006316,-,5間,NT$2600-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
綠芳草民宿,花蓮縣壽豐鄉平和村25鄰吳全117號,0982-780570,-,5間,NT$2600-6900(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
ㄟ去點民宿,花蓮縣壽豐鄉忠孝81之55號,0928-966266,-,4間,NT$2600-2600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
一宿來民宿,花蓮縣壽豐鄉豐坪村11鄰豐坪路二段12之2號,0933-485390,https://www.facebook.com/104034598227295/posts/132973762000045/?d=n,3間,NT$2600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
星星小宿民宿,花蓮縣吉安鄉稻香村25鄰廣豐二街248號,0952-761101,-,3間,NT$2600-2600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
就光民宿,花蓮縣新城鄉北埔村20鄰復興路189巷29號,0958-852851,-,3間,NT$2600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
沐柳民宿,花蓮縣瑞穗鄉富源村12鄰廣東路26號,0933-799318,-,1間,NT$2600-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
巧緣民宿,花蓮縣花蓮市福建街92巷42號,0915-235225,http://ciaoyuan.jri.tw/,3間,NT$2680-6480(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2680,-
花蓮七星海飯店,花蓮縣新城鄉大漢村4鄰七星街152之2號,03-8228992,http://chishinghai.970bnb.net,20間,NT$2680-5900(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2680,-
花蓮七星海旅店,花蓮縣新城鄉大漢村4鄰七星街152之3號,03-8228992,http://chishinghai.970bnb.net,18間,NT$2680-5900(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2680,-
皇裔民宿,花蓮縣花蓮市建林街130號,0932-522026,-,2間,NT$2680-2680(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2680,-
鄉根部屋民宿,花蓮縣新城鄉康樂村21鄰鄉根2巷25號,0932-315328,-,1間,NT$2680-3680(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2680,-
遇見奇萊民宿,花蓮縣吉安鄉勝安村4鄰勝安一街46之3號,0938-604080,-,4間,NT$2680-4180(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2680,-
心悅民宿,花蓮縣鳳林鎮林榮里12鄰水車路34之12號,0976-013358,-,5間,NT$2700-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2700,-
猴子衝浪背包客青年民宿,花蓮縣花蓮市國安里進豐街5之1號,03-8353368,-,3間,NT$2700-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2700,-
星宿海民宿,花蓮縣花蓮市民有里自強街19號,03-8357077,-,4間,NT$2700-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2700,-
十街民宿,花蓮縣花蓮市國富里國富十街39號,0933-482237,-,4間,NT$2800-3900(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
相遇民宿,花蓮縣花蓮市主安里中正路169巷1-1號,0932-917731,https://www.huh888.com/encounter.html,4間,NT$2800-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
浪淘沙民宿,花蓮縣花蓮市民主里海濱街20號,03-8323169,http://www.hl-sea.com.tw/,5間,NT$2800-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
雲宿海岸民宿,花蓮縣花蓮市民主里五權街6-1號,03-8339352,-,5間,NT$2800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
茵綠‧驛庭民宿,花蓮縣吉安鄉南華村13鄰南華一街299號,0932-146143,-,4間,NT$2800-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
安莊民宿,花蓮縣新城鄉佳林村佳林115-8號,03-8260922,http://peacevillage.hlbnb.tw/,4間,NT$2800-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
隱花民宿,花蓮縣鳳林鎮北林里大新路8之2號,03-8763853,http://celinesbnb.hi-bnb.com/,4間,NT$2800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
海月民宿,花蓮縣壽豐鄉鹽寮村鹽寮176號,03-8671397,-,5間,NT$2800-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
旅憩民宿,花蓮縣花蓮市民孝里東興三街18號,0972-870127,http://www.richie18.com.tw,5間,NT$2800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
溫馨小棧民宿,花蓮縣花蓮市主權里仁和街12號,0919-288253,-,2間,NT$2800-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
克洛德-Cloud民宿,花蓮縣吉安鄉太昌村12鄰明義五街102巷8號,0937-880501,-,5間,NT$2800-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
家麗堡精緻民宿,花蓮縣花蓮市國裕里富強路189號,03-8563036,-,4間,NT$2800-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
戴一夏民宿,花蓮縣秀林鄉富世村富世81-2號,03-8611645,-,4間,NT$2800-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
松格民宿,花蓮縣吉安鄉仁里村仁里五街78-1號,03-8332102,-,5間,NT$2800-5400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
飄流葉民宿,花蓮縣玉里鎮中城里興國路一段161號,0963-919601,-,2間,NT$2800-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
綠野蜻蜓民宿,花蓮縣吉安鄉仁安村8鄰南海三街166之1號,0926-457565,-,3間,NT$2800-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
海的聲音民宿,花蓮縣壽豐鄉鹽寮村福德16之1號,0905-572359,-,5間,NT$2800-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
花蓮香風民宿,花蓮縣花蓮市國盛里國民九街61號,0967-262868,-,2間,NT$2800-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
太子民宿,花蓮縣光復鄉北富村富田二街77號,03-8700779,https://www.facebook.com/%E5%A4%AA%E5%AD%90%E6%B0%91%E5%AE%BF-1075033152517513,5間,NT$2800-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
浮生閒情民宿,花蓮縣吉安鄉仁里村中山路一段115巷12號,03-8522267,-,4間,NT$2800-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
夏比安民宿,花蓮縣光復鄉西富村民治街15巷28號,0900-762518,-,5間,NT$2800-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
可麗友善田園度假民宿,花蓮縣光復鄉西富村民治街15巷6號,03-8705388,-,4間,NT$2800-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
袋鼠小棧民宿,花蓮縣花蓮市國民十二街28號,0905-567108,-,4間,NT$2800-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
菓香101民宿,花蓮縣壽豐鄉壽豐村中山路五段101號,03-8653007,-,4間,NT$2800-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
怡和居民宿,花蓮縣吉安鄉仁和村中正路二段420之8號,0983-005066,-,3間,NT$2800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
狗go快樂寵物民宿,花蓮縣花蓮市民享里球崙二路52巷25號,0933-158888,-,2間,NT$2800-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
府群土產民宿,花蓮縣鳳林鎮鳳義里水源路5號,03-8761035,-,2間,NT$2800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
砝傣岸民宿,花蓮縣光復鄉大進村中興路176巷1弄2號,03-8700278,-,5間,NT$2800-4300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
心光山月民宿,花蓮縣壽豐鄉豐山村6鄰豐裕街60號,0937-458656,-,5間,NT$2800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
觀星水閣民宿,花蓮縣吉安鄉東昌村東里十五街121巷16號,0958-294358,http://starbnb.pgo.tw,2間,NT$2800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
全豐七腳川民宿,花蓮縣吉安鄉福興村福昌路800號,0938-460461,-,3間,NT$2800-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
角舍背包客棧民宿,花蓮縣花蓮市中山路743號,03-8575118,http://www.cornerhouse.com.tw,4間,NT$2800-11250(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
閑人居民宿,花蓮縣花蓮市主力里中華路278號,03-8312914,-,2間,NT$2800-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
雲景民宿,花蓮縣吉安鄉吉安村4鄰吉興一街411巷4弄17號,0937-168413,-,3間,NT$2800-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
視界一舘民宿,花蓮縣花蓮市富裕五街168號,0937-175698,-,5間,NT$2800-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
禾馨民宿,花蓮縣吉安鄉北昌村建國路一段182號,03-8566396,-,4間,NT$2800-6400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
海韻民宿,花蓮縣新城鄉大漢村21鄰民有街38號,0930-608238,-,4間,NT$2800-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
雅敘民宿,花蓮縣花蓮市民孝里東興三街16號,0972-870127,-,5間,NT$2800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
地中海戀人民宿,花蓮縣壽豐鄉鹽寮村福德28號,03-8671472,-,1間,NT$2800-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
雅築民宿,花蓮縣吉安鄉慶豐村慶豐四街137號,03-8510989,-,2間,NT$2800-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
誠豐JOY民宿,花蓮縣壽豐鄉壽豐村中山路五段91號,03-8653859,-,4間,NT$2800-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
艾莉恩民宿,花蓮縣花蓮市國華里3鄰中山路385號,03-8310516,-,3間,NT$2800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
定風波民宿,花蓮縣秀林鄉水源村水源55-5號,03-8564266,-,3間,NT$2800-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
昀閣民宿,花蓮縣吉安鄉慶豐村44鄰慶豐十四街137巷7號,0931-968686,-,3間,NT$2800-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
草根香民宿,花蓮縣新城鄉北埔村北埔路109巷6號,03-8267038,-,4間,NT$2800-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
巧壺上宿民宿,花蓮縣花蓮市國裕里富強路119之1號,0963-310569,-,3間,NT$2800-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
天外天民宿,花蓮縣吉安鄉宜昌村吉祥五街50號,03-8527057,-,4間,NT$2800-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
耕夢園民宿,花蓮縣壽豐鄉溪口村溪口路233號,03-8652238,-,5間,NT$2800-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
花蓮瀧愛來民宿,花蓮縣吉安鄉吉安村26鄰吉昌二街300巷15號,0983-205873,-,4間,NT$2800-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
水源溪畔46號民宿,花蓮縣秀林鄉水源村4鄰水源46之2號,0970-290708,-,5間,NT$2800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
拾光時光民宿,花蓮縣花蓮市國富十街220號,0928-299282,-,5間,NT$2800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
重飛/GoAround民宿,花蓮縣花蓮市主力里24鄰林森路80號,0931-954433,-,5間,NT$2800-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
洄瀾樂活民宿,花蓮縣花蓮市國裕里10鄰富裕三街28號,0919-020188,-,5間,NT$2800-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
