旅宿名稱,地址,電話,官方網站,總房間數,定價,定價i,星級
小東林民宿,金門縣金寧鄉盤果路91-3號,0988-858316,-,2間,NT$1800-2200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1800,-
水頭85號民宿,金門縣金城鎮前水頭85號,0910-364564,-,4間,NT$1800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1800,-
喜悅瓊林,金門縣金湖鎮瓊林102號,0982-433500,-,4間,NT$1800-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1800,-
美國民宿,金門縣金城鎮環島西路一段85號,0932-890493,-,5間,NT$1800-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1800,-
戴家60號,金門縣金城鎮珠沙里小西門60號,0982-639969,-,3間,NT$1800-1800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1800,-
八八小屋民宿二館,金門縣金寧鄉盤山村4鄰頂堡91-2號,0932-668842,-,5間,NT$1800-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1800,-
宜家民宿,金門縣金寧鄉湖埔村埔邊112號,0905-000076,-,4間,NT$1800-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1800,-
八八小屋心享民宿,金門縣金寧鄉下堡8之7、8之8號,0937-606778,http://88home.com.tw/,5間,NT$1800-2300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1800,-
樂冶民宿,金門縣金寧鄉埔後132-6號,0910-327858,-,4間,NT$1800-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1800,-
茱碧樓,金門縣金城鎮珠山1-8號,0909-763378,-,12間,NT$1800-2400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1800,-
金門紅樓,金門縣金寧鄉湖下550號,0921-449536,-,5間,NT$1800-1800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1800,-
麗絲的家3館,金門縣金沙鎮光前里陽翟220號,0919-658009,-,4間,NT$1800-2300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1800,-
麗絲的家1館,金門縣金沙鎮光前里陽翟218號,0919-658009,-,4間,NT$1800-2300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1800,-
麗絲的家2館,金門縣金沙鎮光前里陽翟219號,0919-658009,-,4間,NT$1800-2300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1800,-
卡薩行旅,金門縣金湖鎮塔后512號,0911-883465,-,4間,NT$1800-2400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1800,-
小西湖民宿,金門縣烈嶼鄉中墩13號,03-3687173，0939318158,-,5間,NT$1800-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1800,-
這一村這一棧,金門縣烈嶼鄉西口村雙口12號,0937-278282,https://www.shop1688.com.tw/aom20210330025/,10間,NT$1880-2580(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1880,-
雅棧二館,金門縣金寧鄉環島北路二段666號2樓,0911-090566,-,5間,NT$1880-2880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1880,-
金旦民宿,金門縣金沙鎮大洋里內洋30之1號,082-335089,-,5間,NT$1900-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1900,-
金門雲上民宿金大館,金門縣金寧鄉環島西路2段90巷2弄22號,0976-388047,-,5間,NT$1950-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1950,-
金紫晶民宿,金門縣金寧鄉榜林村榜林206號,082-311388,-,12間,NT$1980-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1980,-
路得民宿,金門縣金寧鄉頂埔下85號,082-323654,-,5間,NT$2000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
上禾園民宿,金門縣金湖鎮新湖里林兜77號,082-332666,http://shy.8898.tw,5間,NT$2000-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
八八古藝民宿,金門縣金寧鄉盤山村頂堡113號,082-355340,-,4間,NT$2000-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
新金門旅館,金門縣金城鎮民族路172.174.176號,082-373311,-,19間,NT$2000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
小背包民宿,金門縣金寧鄉環島西路2段80巷11號,082-323233,http://www.bpinn.com.tw/,5間,NT$2000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
靜巷八號,金門縣金寧鄉后盤村環島北路2段558巷1弄8號,0963-776167,-,5間,NT$2000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
忘了飛羽居,金門縣金沙鎮山后52號,082-352058,http://www.visit-kinmen.com,5間,NT$2000-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
彼岸古厝民宿,金門縣金寧鄉湖埔村18鄰下埔下23號,082-316431,-,4間,NT$2000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
木元素工坊,金門縣金沙鎮浦山里19鄰洋山54號,082-353391,-,2間,NT$2000-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
寶石民宿,金門縣金湖鎮環島北路二段1058-1號,0979-636331,-,5間,NT$2000-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
紅高粱民宿,金門縣金城鎮古城里金門城189號,0958-170189,-,5間,NT$2000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
金門古城民宿,金門縣金城鎮金門城17之1號,0975-390843,https://sites.google.com/view/kinmenoldtownguesthouse,4間,NT$2000-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
浯島。拾午,金門縣金寧鄉頂埔下4號,0973-191203,https://www.facebook.com/kinmen.15home,4間,NT$2000-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
斜坡客棧,金門縣金城鎮大古崗72號,0981-089953,https://www.instagram.com/kivalakinmen/?hl=zh-tw,4間,NT$2000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
南山80號民宿,金門縣金寧鄉南山80號,082-322008,https://www.kinbaguesthouse.com/,3間,NT$2000-2400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
渡船頭,金門縣金城鎮光前路169號,0915-027663,-,5間,NT$2000-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
追星築,金門縣金城鎮前水頭172-1號2樓,082-325793,-,5間,NT$2000-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
蕃茄紅了民宿,金門縣金湖鎮新湖里林兜85號,0972-310869,-,4間,NT$2000-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
北緯24民宿,金門縣金城鎮前水頭86號,082-372557,-,3間,NT$2000-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
如家,金門縣金城鎮前水頭172-1號1樓,082-325793,-,5間,NT$2000-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
二姊的家,金門縣金寧鄉埔邊136號,0972-283852,-,4間,NT$2000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
古官道民宿,金門縣金湖鎮瓊林里雙瓊路300號,082-320960,-,4間,NT$2000-3400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
南塘1號民宿,金門縣烈嶼鄉上林村13鄰南塘1-5號,0975-028795,-,5間,NT$2000-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
金鷺民宿,金門縣金城鎮西海路三段72巷3弄5號,082-316080,-,4間,NT$2000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
玉榮府,金門縣金寧鄉盤山村下堡47號,082-311687,-,3間,NT$2000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
蛋寶親子民宿,金門縣金城鎮珠浦南路32-1號,082-316272,-,4間,NT$2000-3400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
且停民宿,金門縣金寧鄉盤山村環島北路1段360號,0934-054969,-,10間,NT$2000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
金西小站,金門縣金寧鄉盤山村前厝28號,082-327979,-,5間,NT$2000-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
瓊林159號民宿,金門縣金湖鎮瓊林159號,082-332848,-,4間,NT$2000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
好宿,金門縣金寧鄉林湖路556之1號,0932-970020,-,10間,NT$2000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
菊園民宿,金門縣金城鎮夏墅12-3號,0921-866680,-,4間,NT$2000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
總兵人家,金門縣金城鎮珠浦北路18號,0932-838-966,-,2間,NT$2000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
廣緣民宿,金門縣金沙鎮陽翟300號,0988-305079,-,5間,NT$2000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
夢享家民宿,金門縣金湖鎮新湖里林兜69號,082-334700,-,5間,NT$2000-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
家之形民宿,金門縣金城鎮珠沙里和平新村80號,0905-986318,-,4間,NT$2000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
老閩宅2館,金門縣金湖鎮瓊林131號,0933-699582,-,4間,NT$2000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
迁嶼民宿,金門縣金寧鄉環島北路二段578號,0937-577257,-,5間,NT$2000-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
風芝華民宿,金門縣金寧鄉慈湖路一段120巷3號,0915-722282,-,5間,NT$2000-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
留金歲月,金門縣金寧鄉湖埔村埔邊71號,0934-000880,http://www.bpinn.com.tw/room.html#menu,5間,NT$2000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
不倒翁輕旅,金門縣金寧鄉榜林村9鄰昔果山25-1號,0987-603173,-,5間,NT$2000-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
歇會兒民宿典藏館,金門縣金城鎮前水頭9號,0935-934595,-,7間,NT$2000-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
棲遲民宿,金門縣金寧鄉榜林村25鄰下后垵42號,0933-591818,-,5間,NT$2000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
駱駝客棧,金門縣金城鎮民權路196-2號,0980-274288,-,5間,NT$2000-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
禾心居民宿,金門縣金寧鄉下埔下22號2樓,0985-238792,-,4間,NT$2000-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
閒事別館,金門縣金寧鄉榜林66號,082-373777,-,15間,NT$2000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
銘源別館,金門縣金城鎮賢庵里吳厝2-1號,0956-798852,-,5間,NT$2000-2200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
DwellinQuemoy民宿,金門縣金城鎮歐厝73號,0986-629929,-,4間,NT$2000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
慈湖山莊海景,金門縣金寧鄉慈湖路一段32之6號,0965-516896,-,5間,NT$2000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
好久不見,金門縣金寧鄉下堡188-2號2樓、188-3號2樓,0912-616933,-,5間,NT$2000-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
新時光旅舍,金門縣金寧鄉慈湖路一段115-2號,0921-325105,-,5間,NT$2000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
拾穗,金門縣金沙鎮后珩10號,0934-365717,-,4間,NT$2000-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
碧海居民宿,金門縣金寧鄉慈湖路一段115-3號,0933-146764,-,5間,NT$2000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
金山客棧,金門縣金寧鄉金山路350號,082-322756,-,5間,NT$2000-2600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
八八古藝悅禾民宿,金門縣金寧鄉下堡12之5號,0910-394377,-,3間,NT$2000-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
真善美,金門縣烈嶼鄉黃埔村后頭71號,082-363120,-,5間,NT$2000-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
鳥日子民宿,金門縣金湖鎮經武路581號,082-333511,-,4間,NT$2000-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
三姐的家,金門縣金寧鄉埔邊135號,0972-283852,-,4間,NT$2000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
時光旅舍金城車站館,金門縣金城鎮珠浦北路5巷12弄18號,0921-325105,-,3間,NT$2000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
山外有山,金門縣金湖鎮黃海路22號2樓,0937-397896,-,3間,NT$2000-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
沐風民宿,金門縣金城鎮西門里環島北路1段132號,0970-796761,-,5間,NT$2100-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2100,-
設計師之家,金門縣金城鎮和平新村103號,0912-980939,-,5間,NT$2100-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2100,-
一家門,金門縣烈嶼鄉上林村上林1-16號,082-363335,-,5間,NT$2200-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
紳士民宿,金門縣金寧鄉湖埔村下埔下34號,0965-706399,https://www.facebook.com/GENTLEMANHOMESTAY,4間,NT$2200-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
金門自由行民宿,金門縣金寧鄉安岐268號,082-373636,-,4間,NT$2200-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
想耀民宿,金門縣金沙鎮碧山22號,082-352177,-,3間,NT$2200-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
夕陽海,金門縣金寧鄉慈湖路一段32-7號,0919-613034,https://www.facebook.com/SunsetSea.Kinmen/?modal=admin_todo_tour,5間,NT$2200-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
優質民宿,金門縣金湖鎮環島南路四段536號,082-336988,-,5間,NT$2200-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
金優豆古厝民宿,金門縣金寧鄉安美村安岐92號,0905-131969,-,3間,NT$2200-2200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
舊事民宿,金門縣金寧鄉慈湖路三段18巷6號,0955-023361,-,4間,NT$2200-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
藍舍,金門縣金城鎮環島北路一段30巷9弄18號,0932-144999,-,5間,NT$2200-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
官裡拾玖,金門縣金城鎮官裡19號,0937-251137,-,4間,NT$2200-2300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
YOUNG民宿,金門縣金湖鎮湖前35號,0931-610006,-,4間,NT$2200-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
巷弄旅店,金門縣金城鎮民權路88巷16號,0920-432139,-,5間,NT$2200-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
龍門客棧民宿,金門縣金寧鄉古寧村林厝3號,082-329026,-,8間,NT$2200-2200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
二毛作民宿,金門縣金寧鄉盤山村大學路2巷8號,082-323068,-,5間,NT$2200-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
愛玩客107,金門縣金寧鄉埔邊村埔邊107號,082-325960,-,4間,NT$2200-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
金尚厚民宿,金門縣金寧鄉安美村23鄰東堡46號,082-329658,-,5間,NT$2200-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
溫馨庭園,金門縣金城鎮小西門120-1號,082-324931,-,5間,NT$2200-2600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
金大彩繪,金門縣金寧鄉大學路53巷5號,082-327441,-,10間,NT$2200-3080(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
蘇適古厝民宿,金門縣金寧鄉湖下172號,0937-273277,-,4間,NT$2200-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
鄉居民宿,金門縣金寧鄉慈湖路二段116巷2弄16號,0928-386165,https://booking.owlting.com/xiangjubnb,5間,NT$2200-4400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
金禧福民宿,金門縣金寧鄉榜林村后湖120號,0916-856855,-,5間,NT$2200-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
鄉間道民宿,金門縣金城鎮賢庵里11鄰庵前160號,0910-326752,-,5間,NT$2200-3400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
珠山娜一家二館,金門縣金城鎮珠山78號,0928-757568,-,4間,NT$2200-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
紅築民宿,金門縣金城鎮金門城80之3號,0953-259599,-,5間,NT$2200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
市中心民宿,金門縣金城鎮中興路173巷23號,0963-412273,-,4間,NT$2200-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
2home璞居,金門縣金湖鎮環島南路3段550號,082-335230,-,5間,NT$2280-2280(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2280,-
福中居,金門縣金城鎮浴井82號,0911-953127,https://hotel.owlting.com/a279d864-9745-47be-ae54-828d4f14236e?start=2019-11-24&end=2019-11-25&adult=1&child=0&infant=0,10間,NT$2300-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2300,-
藥井五號,金門縣金城鎮浴井5號,0933-597990,-,4間,NT$2300-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2300,-
阿杜的民宿,金門縣金城鎮小西門72-3號,082-323653,-,5間,NT$2300-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2300,-
漫步,金門縣金寧鄉安美村西堡1-5號,0919-161192,-,5間,NT$2300-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2300,-
藍椅子民宿,金門縣金城鎮西海路三段21巷6號,0910-289182,-,4間,NT$2300-2600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2300,-
太武山下,金門縣金湖鎮正義里夏興38-2、38-6號,0935-002070,-,5間,NT$2300-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2300,-
時苑,金門縣金城鎮歐厝66號,0986-629929,-,2間,NT$2300-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2300,-
黑大海二館,金門縣金城鎮金門城98號,082-329407,-,5間,NT$2400-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2400,-
嚨口十二之一,金門縣金寧鄉后盤村嚨口12-1號,0905-697776,https://pms.traiwan.com/place/accommodation/butler/website/page/home/index.php?accommodation=place-921a51f8f6f61af48ee95a71a436c8e6&mode=EDIT,4間,NT$2400-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2400,-
珠山82號民宿,金門縣金城鎮珠山82號,082-325493,-,5間,NT$2400-2400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2400,-
藍山客棧,金門縣金寧鄉古寧頭南山11號,0974-027074,-,3間,NT$2400-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2400,-
金門海之戀,金門縣金湖鎮尚義34號,082-335066,-,4間,NT$2400-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2400,-
合家歡,金門縣金湖鎮新市里武德新莊100號,082-330575,-,5間,NT$2400-2400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2400,-
蕃茄紅了古典館,金門縣金沙鎮山后45號,0905-660223,-,8間,NT$2400-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2400,-
小陳故事古厝民宿,金門縣金城鎮前水頭3號,0935-875776,-,5間,NT$2400-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2400,-
燕南居民宿,金門縣金城鎮官裡8號,0912-502053,-,4間,NT$2400-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2400,-
許家民宿,金門縣金城鎮古城里金門城89之9號,0933-377624,-,3間,NT$2400-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2400,-
金門玉宿民宿,金門縣金湖鎮瓊林42號,0931-990512,-,4間,NT$2400-2400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2400,-
后沙共生居,金門縣金寧鄉后沙8之2號,0905-132101,-,1間,NT$2400-2400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2400,-
序室,金門縣金湖鎮瓊林111號,0912-551570,-,5間,NT$2400-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2400,-
談古說金古厝民宿,金門縣金城鎮前水頭28號,082-373788,-,5間,NT$2500-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
大義山莊二館,金門縣金湖鎮塔后48-9號,0905-878988,-,5間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
酒鄉文化館,金門縣金城鎮金門城132號,082-320303,-,5間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
山春花繪本古厝民宿,金門縣金湖鎮小徑29號,0910-115655,-,4間,NT$2500-4100(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
浯島文旅,金門縣金湖鎮漁村20號,08-8219194,-,12間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
懷東居,金門縣金寧鄉環島西路二段925號,0912-510150,http://www.youyou100.online/page358.html#10006-weixin-1-52626-6b3bffd01fdde4900130bc5a2751b6d1,5間,NT$2500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
文旅苑,金門縣金寧鄉環島西路二段923號,0912-510150,http://www.youyou100.online/page358.html#10006-weixin-1-52626-6b3bffd01fdde4900130bc5a2751b6d1,5間,NT$2500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
永耘枋,金門縣金寧鄉盤山村22鄰伯玉路2段224巷8號,082-324489,-,5間,NT$2500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
大義山莊,金門縣金湖鎮塔后48-8號,0905-878988,-,5間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
嚨口秘境觀海民宿,金門縣金寧鄉嚨口26號,0937-606973,https://longkou.ego.tw/,5間,NT$2500-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
玩轉金門民宿,金門縣金城鎮珠浦北路2號,082-311382,-,5間,NT$2500-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
湖前58,金門縣金湖鎮湖前58號,0932-149717,-,4間,NT$2500-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
喜樂居民宿,金門縣金寧鄉安美村安岐32號,082-316125,-,2間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
好金門民宿,金門縣金城鎮林湖路298號,0979-580195,-,5間,NT$2500-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
哈佛民宿,金門縣金湖鎮新湖里市港路2巷13號,082-336223,-,5間,NT$2500-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
閩式田園,金門縣金沙鎮何斗里中蘭1號,082-352307,-,3間,NT$2500-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
八八古藝民宿三館,金門縣金寧鄉盤山村下堡81號,082-355340,-,4間,NT$2500-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
雅舍,金門縣金寧鄉東洲91號,0963-677033,https://www.facebook.com/-112792330238785,5間,NT$2500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
王老爺民宿貳館,金門縣金湖鎮山外601號,0911-261225,-,4間,NT$2500-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
叮叮民宿,金門縣金湖鎮山外村12之1號,0985-106326,-,5間,NT$2500-2700(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
