旅宿名稱,地址,電話,官方網站,總房間數,定價,定價i,星級
虎爺渡假村,臺南市白河區虎山里6鄰木屐寮87號,0921-241463,-,12間,NT$2400-2400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2400,-
柚樹黃昏休閒民宿,臺南市麻豆區海埔里1鄰埤子尾1之10號,06-5700898,-,5間,NT$2400-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2400,-
莉莉安,臺南市安平區世平一街8巷4號,06-3910578,-,5間,NT$2400-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2400,-
虎山渡假村,臺南市白河區虎山里6鄰木屐寮88號,0921-241462,-,12間,NT$2400-2400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2400,-
台南好首宅,臺南市中西區忠義路二段202巷6號,0927-918802,-,3間,NT$2400-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2400,-
打開八門,臺南市中西區建國里1鄰永福路二段81巷16號,0918-492818,-,2間,NT$2400-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2400,-
格林薇依,臺南市中西區永福路二段70號,09-08460025,-,5間,NT$2400-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2400,-
青田居,臺南市中西區府前路二段40巷13弄21、23號,0938-667956,-,4間,NT$2400-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2400,-
水倉依舊,臺南市中西區永福路二段81巷18號,0918-492818,-,2間,NT$2400-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2400,-
永華196,臺南市中西區永華路一段196巷12號,0921-626637,-,3間,NT$2400-8400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2400,-
日升大飯店,臺南市中西區尊王路126號1-11樓(2樓除外),06-2285656,http://www.sunrise-hotel.com.tw/test/china/index-ch.htm,80間,NT$2420-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2420,-
溪畔老樹山莊,臺南市白河區關嶺里關子嶺35號,06-6822093,http://oldtreecreek.pixnet.net/blog,5間,NT$2500-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
U.I.JHOTEL&HOSTEL友愛街旅館,臺南市中西區福安里友愛街115巷5號1至9樓,06-2218188,http://www.uij.com.tw/,100間,NT$2500-26800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
OAOA安平小宿,臺南市安平區効忠街3號,0916-600892,-,5間,NT$2500-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
亞特旅館,臺南市東區中華東路三段452巷8弄8號,06-2682660,https://booking.owlting.com/398c02f4-951d-46ab-b9e2-8b4d0394123c?lang=zh_TW&start=2022-06-23&end=2022-06-24&adult=1&child=0&infant=0,6間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
新安旅社,臺南市新營區新進路9號,06-6322131,-,19間,NT$2500-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
天麗行館,臺南市中西區和真街79號,06-3507958,-,10間,NT$2500-7500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
556吉荷民宿,臺南市大內區環湖里4鄰環湖55-6號,0972-885805,-,3間,NT$2500-3300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
均英商務旅館,臺南市北區中華北路二段9號1至6樓,06-2582148,-,60間,NT$2500-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
肯辛頓旅店,臺南市安平區建平十七街177號1至4樓,06-2984722,-,12間,NT$2500-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
台南科學園區商務民宿,臺南市善化區小新里小新營160之2號,0901-078668,http://www.booking.com/Share-Qyeort,3間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
可以住Canlive,臺南市中西區海安路二段296巷42號,0910-885809,-,2間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
官田藝想田開民宿,臺南市官田區官田里24鄰官田392號,0963-163998,-,3間,NT$2500-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
綠的抱抱,臺南市新化區礁坑里12鄰茄冬坑212號,06-5906216,-,4間,NT$2500-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
清秀旅社,臺南市白河區關嶺里關子嶺24號,06-6822322,http://6822322.ho.net.tw,4間,NT$2500-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
宏嶺山莊,臺南市白河區關嶺里關子嶺24之12號,06-6822347,-,11間,NT$2500-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
三叔公的家,臺南市白河區大竹里大排竹30之16號,0934-305987,-,5間,NT$2500-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
千鶴泥漿溫泉山莊,臺南市白河區關嶺里關子嶺10-1號,06-6822313,-,48間,NT$2500-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
歐卡巷,臺南市安平區安北路205號,0914-028884,-,2間,NT$2500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
心淨禪旅民宿,臺南市鹽水區岸內里16鄰北門路1巷1弄6號,0936-360969,-,3間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
群象商旅,臺南市安平區城王里安北路131巷1號1-3樓,06-2238349,-,20間,NT$2500-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
戀戀薇依,臺南市中西區民生路二段240號,0909-630025,-,5間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
寶格儷舍,臺南市安平區効忠街10號,0909-511067,-,5間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
台南水晶民宿,臺南市北門區玉港里3鄰灰磘港127號之2,0933-610783,-,4間,NT$2500-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
阿信輕旅,臺南市中西區南門路51之1號,06-2248168,-,5間,NT$2560-18700(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2560,-
奇遇果人文旅店,臺南市北區西門路4段341巷16號3、4、5樓,06-2513133,http://www.keywe.com.tw,21間,NT$2600-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
悠爾庭園,臺南市白河區竹門里2鄰竹子門22號,0921-571020,-,3間,NT$2600-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
天不老民宿,臺南市安定區蘇厝360之5號,0920-571079,-,5間,NT$2600-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
新朋友,臺南市安平區同平路108巷33號,06-3911959,-,3間,NT$2600-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
芳霖民宿,臺南市中西區正德街23巷8號,0952-462279,http://www.twstay.com/RWD/index.aspx?BNB=neighborbooking,3間,NT$2600-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
巷弄Ｘ台南,臺南市中西區府前路一段371巷19弄5號,06-2148883,-,4間,NT$2600-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
燕窩民宿,臺南市鹽水區橋南里24鄰南門路80巷20弄1號,06-6530990,-,3間,NT$2600-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
山露露品茶旅宿,臺南市中西區西門路二段298號,06-2233096,-,3間,NT$2600-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
碁石民宿,臺南市中西區南廠里12鄰大勇街24號,0935-800467,-,2間,NT$2600-2600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
樺谷大飯店,臺南市安南區海佃路一段254號,06-2582101,-,61間,NT$2680-3980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2680,-
布拉格汽車旅館,臺南市六甲區龜子港303巷70號,06-6985599,http://www.iMotel.com.tw,20間,NT$2760-3760(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2760,-
東荷蘭旅店,臺南市安平區國平路417號1樓,06-2999985,-,1間,NT$2780-2780(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2780,-
一品沅旅館,臺南市中西區保安路182號2-7樓,06-2229860,-,18間,NT$2800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
兜台南-兜府,臺南市中西區民生路一段181巷11弄7號,0976-399749,https://www.facebook.com/AdoreTainan/,3間,NT$2800-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
安平作夥憩海邊,臺南市安平區州平二街38巷22號,0937-017956,http://taiowan.com,3間,NT$2800-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
來住安平,臺南市安平區世平四街63號,06-3911080,-,4間,NT$2800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
白沐屋,臺南市下營區賀建里8鄰火燒珠1號之9,0933-520023,-,5間,NT$2800-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
晨曦山莊,臺南市左鎮區光和里光和39號,06-5730107,-,3間,NT$2800-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
晨曦紅瓦厝,臺南市左鎮區光和里3鄰光和39之1號,0920-178196,http://tsaihouse.pixnet.net/,5間,NT$2800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
四季庭園,臺南市東山區東正里4鄰東勢27之1號,06-6801634,-,5間,NT$2800-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
小巷窄,臺南市中西區三合里忠孝街98巷8號,0913-510830,-,1間,NT$2800-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
小北家,臺南市中西區和平街57號,0905-229225,https://www.facebook.com/xbhome57,2間,NT$2800-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
關山嶺泥礦溫泉山莊,臺南市白河區關嶺里3鄰關子嶺65之10號,06-6823099,http://www.kspa.com.tw,5間,NT$2800-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
艾恩小屋,臺南市中西區赤崁里2鄰西華南街120巷10號,0963-557280,-,4間,NT$2800-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
台南日常民宿,臺南市中西區中正路5巷6號,0903-169728,-,5間,NT$2800-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
硯月精品汽車旅館,臺南市六甲區龜港里龜子港80巷23號,06-6992662,http://www.lamoonmotel.com,32間,NT$2800-10800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
黃石,臺南市中西區海安路二段296巷31號,0912-828019,https://www.facebook.com/yellowstonehouse,2間,NT$2800-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
洗心館大旅社,臺南市白河區關嶺里關子嶺9號,06-6822302,-,15間,NT$2800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
時驛精品旅館,臺南市安平區慶平路117號1至4樓,06-2999399,-,6間,NT$2800-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
愉品居,臺南市中西區府中街36號,0972-609152,-,3間,NT$2800-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
台南小客棧,臺南市中西區府前路一段85巷2弄6號,0908-928890,-,5間,NT$2800-3980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
紅花萬作,臺南市中西區永華里10鄰府中街98巷17號,0916-910708,-,3間,NT$2800-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
樸寓,臺南市安平區建平十七街243號1至4樓,06-2982310,https://www.popinn.com.tw/,10間,NT$2800-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
安平茶驛,臺南市安平區延平街104巷15號,0930-014105,-,2間,NT$2800-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
雀府,臺南市中西區府前路一段371巷13號,0985-878169,-,5間,NT$2800-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
安平九十八巷,臺南市安平區安平路98巷13號,0937-997232,-,4間,NT$2800-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
顧家,臺南市中西區衛民街106號之29,06-2234778,-,4間,NT$2800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
安平安逸,臺南市安平區安北路196巷1號,0913-111308,-,3間,NT$2800-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
瑪琪雅朵,臺南市安平區安平路606巷17弄20號,06-2955826,-,3間,NT$2850-3250(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2850,-
吉村大飯店,"臺南市永康區中山南路458,460,464號1樓,460號2樓之1至12樓之2",06-2012636,http://www.fortune-hotel.com.tw/,72間,NT$2860-15000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2860,-
吉姆俱樂部,臺南市中西區海安路二段21巷25號,0925-609661,-,4間,NT$2880-2880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2880,-
興居台南,臺南市中西區民權路二段305號,06-2979956,-,5間,NT$2880-5880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2880,-
致穩商旅,臺南市永康區中正北路56-20號,06-2426677,-,36間,NT$2900-19800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2900,-
叮噹家民宿,臺南市玉井區竹圍里16鄰大成路379號,0929-075868,http://www.ddhouse.net,4間,NT$2900-4100(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2900,-
大南門民宿,臺南市中西區南寧街120巷4號,06-7031080,-,2間,NT$2900-6380(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2900,-
有方公寓,臺南市中西區海安路二段269巷9、10號,06-2231208,http://www.trip235.com,5間,NT$2900-3900(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2900,-
貳侶休閒藝術旅館,臺南市東區裕信路500號,06-3315378,http://www.shuitimotel.com/,28間,NT$2950-2950(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2950,-
華南大飯店,臺南市永康區中華路152-1號,06-3133622,-,17間,NT$2980-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2980,-
唯樂民宿,臺南市中西區南門路69之1號,06-2222909,-,3間,NT$2980-35840(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2980,-
小坂上民宿,臺南市中西區開山路3巷36號,0905-917336,-,8間,NT$2980-4380(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2980,-
赤樓古巷,臺南市中西區民族路二段317巷18號,0968-377007,http://www.ortainan.com.tw/,3間,NT$3000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
台南.山居166,臺南市新化區礁坑里12鄰茄冬坑166號,0921-119205,-,3間,NT$3000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
蒙娜麗莎商務旅舘,臺南市北區臨安路二段219號1-4樓,06-3586666,http://www.monalisa-hotel.com.tw,17間,NT$3000-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
金屋旅社,臺南市中西區普濟里郡緯街50號1-3樓,06-2222606,-,20間,NT$3000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
玉井老街民宿,臺南市玉井區中正路111號,06-5745123,http://www.yjhomestay.com.tw,3間,NT$3000-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
神榕一四七,臺南市中西區藥王里9鄰神農街147號,06-2280147,http://shennong147.blogspot.tw,3間,NT$3000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
聽故事台南民宿,臺南市中西區大同路一段46巷40號,0928-717310,-,2間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
好生活整合國際旅宿,臺南市鹽水區朝琴路127-2號,0933-352757,https://www.facebook.com/A-Life-%E5%A5%BD%E7%94%9F%E6%B4%BB%E6%95%B4%E5%90%88%E5%9C%8B%E9%9A%9B%E6%97%85%E5%AE%BF-571465940048905/,2間,NT$3000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
WeloftInn,臺南市中西區府前里1鄰國華街二段186巷22號,0971-730716,-,2間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
山慢慢青年旅宿,臺南市楠西區中興路78-1號,0988-671717,https://wendychia0806.wixsite.com/mounthostel,4間,NT$3000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
安平茉鹿,臺南市安平區延平街103-2號,0986-337021,-,3間,NT$3000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
米蘭商務汽車旅館,臺南市善化區自由路270號,06-5814567,http://www.milanmotel.com.tw/index.html,39間,NT$3000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
星夜神農,臺南市中西區民權里金華路四段82號,09-03747875,-,2間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
童鶴人家,臺南市七股區樹林里5鄰樹林44號之5,0972-316009,-,2間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
台南謝宅,臺南市中西區正德街29巷1號,06-2148738,-,2間,NT$3000-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
一緒二,臺南市中西區民權里1鄰康樂街160號,0987-608088,-,5間,NT$3000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
小巷旺宅,臺南市中西區天后里赤嵌街15巷2號之1,0937-723866,-,2間,NT$3000-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
國光大飯店,臺南市中西區尊王路18號,06-2221105,-,25間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
井巷弄,臺南市中西區永福路二段54巷10號,0928-345348,-,4間,NT$3000-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
玩家小西門,臺南市中西區西門路一段703巷10號,0989-189426,-,8間,NT$3000-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
臺南市農會走馬瀨農場渡假木屋,臺南市大內區二溪里其子瓦60號,06-5760121,http://www.farm.com.tw/index.php,64間,NT$3000-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
想來就來,臺南市中西區大智街29巷17號,0909-052178,-,5間,NT$3000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
鑏‧台南民宿,臺南市中西區海安路二段259巷11號之2,0916-905553,https://www.facebook.com/Ning.bnb/?ref=bookmarks,2間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
可吉家,臺南市中西區青年路137巷55號,0916-065369,-,4間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
七股莊園秘境,臺南市七股區玉成里玉成181號,0905-660731,-,5間,NT$3000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
品木行旅,臺南市安平區安北路147-1號,0918-572396,-,4間,NT$3000-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
玉井‧嵐旅店,臺南市玉井區玉田里20鄰大智街75號,0937-349078,http://www.kitravel.com.tw/booking/Lan_inn/,4間,NT$3080-4680(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3080,-
丹尼爾汽車旅館,臺南市新營區隋唐街405號,06-6591616,http://www.dannier-fenzhu.com.tw/about-us.html,36間,NT$3100-3100(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3100,-
湖美時尚汽車旅館,臺南市中西區頂美三街246號1-3樓,06-2593456,-,49間,NT$3180-3180(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3180,-
怠宿SLOW,臺南市中西區正興街77巷5號,0933-669354,https://slow.hi-bnb.com/,5間,NT$3180-4380(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3180,-
路加27,臺南市中西區開山路235巷27號,06-7031080,-,4間,NT$3200-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
添福商務旅館,臺南市新營區中山路47、51號,06-6324165,-,38間,NT$3200-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
想半天民宿,臺南市左鎮區岡林里4鄰岡林42號之1,0980-108911,https://zh-tw.facebook.com/pages/category/Bed-and-Breakfast/%E6%83%B3%E5%8D%8A%E5%A4%A9%E4%BC%91%E9%96%92%E6%B0%91%E5%AE%BF-192153848055236/,5間,NT$3200-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
哈木家,臺南市中西區三民里20鄰忠義路二段158巷20弄39號,06-2211239,http://hamuguesthouse.com,4間,NT$3200-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
方迪大旅社,臺南市北區成功路68巷27號1-3樓,0905-809238,https://www.facebook.com/FUNDI-906262006067345/,7間,NT$3200-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
綠竹弄,臺南市歸仁區成功九街232號,0982-780250,http://bamhouse.tw/,4間,NT$3200-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
黃風鈴,臺南市歸仁區成功九街238號,0975-064965,-,4間,NT$3200-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
果核抵家,臺南市中西區民族路二段317巷3號,06-2212792,-,3間,NT$3200-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
我鹿背包輕旅,臺南市中西區府前路一段371巷26號,06-2159377,-,3間,NT$3200-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
老街168民宿,臺南市新化區中興路823號,06-5901518,-,5間,NT$3200-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
清爽民宿,臺南市白河區關嶺里關子嶺37號,06-6822532,-,4間,NT$3200-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
2的四次方,臺南市中西區海安路二段269巷19號,0917-607719,-,5間,NT$3200-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
木成菇之鄉溫泉民宿,臺南市白河區關嶺里關子嶺31-17號,06-6823003,-,4間,NT$3200-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
今回行旅,臺南市中西區城隍里衛民街124巷23號,06-2232788,-,6間,NT$3200-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
北築民宿,臺南市北區北忠街120號,0916-065369,-,2間,NT$3200-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
小西門莊園,臺南市中西區西門路一段703巷8-1號,0939-786320,-,4間,NT$3200-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
久待民宿,臺南市中西區大福街36巷25號,0905-903275,https://www.facebook.com/DailyJoy25,5間,NT$3200-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
成功古巷,臺南市北區佑民街14號,0979-378007,-,5間,NT$3200-5400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
永華春休閒商務汽車旅館,"臺南市東區裕信路336(1-5樓),338號(1-2樓)",06-3310277,http://www.yhchotel.com.tw,67間,NT$3240-6860(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3240,3
順弼錸旅宿,臺南市永康區正南一街181巷1號及3號,06-2539139,-,69間,NT$3280-4280(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3280,-
艾登山居,臺南市玉井區玉安街69號,0908-776003,-,4間,NT$3280-4880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3280,-
家天下台南行旅,臺南市玉井區玉安街67號,06-5741234,-,4間,NT$3280-4880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3280,-
貳洋樓,臺南市中西區城隍里北門路一段161巷36號,0929-171180,-,5間,NT$3280-8880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3280,-
淺草33,臺南市中西區正德街33號,0977-499766,-,2間,NT$3300-3300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3300,-
英代大飯店,臺南市中西區觀亭街81號2-7樓,06-2221161,http://www.yingdai.com.tw/,36間,NT$3380-4080(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3380,-
靡生,臺南市中西區中山路8巷2號,0909-190119,-,3間,NT$3380-3380(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3380,-
西門洋月,臺南市中西區西門路一段715巷7號,06-2217173,-,3間,NT$3380-4580(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3380,-
睫毛不翹的驢子,臺南市麻豆區港尾里客子寮527號,06-5700558,-,5間,NT$3400-5100(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3400,-
