旅宿民稱,地址,電話,官方網站,總房間數,定價,星級
名流賓館,新北市三重區正義北路6之1號8樓,02-29857515,-,30間,NT$980-980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
儷閣經典旅館,新北市中和區員山路8之6及8之7號,02-82286686,-,40間,NT$6960-6960(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
逸閒居民宿,新北市貢寮區福連街38號,0988-339803,http://www.theeasyspace.com.tw,5間,NT$4500-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
莫瑞納海灣會館,新北市貢寮區仁愛路106巷36號,02-24903955,https://www.facebook.com/marinabay.resort/,70間,NT$6500-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
百麗旅店,新北市板橋區南門街1巷2號,02-22727398,http://www.g-hotel.com.tw,48間,NT$2180-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
小鳥敲門度假屋民宿,新北市雙溪區新基東街15之3號,02-24931618,-,4間,NT$3000-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
亞昕福朋喜來登酒店,新北市林口區文化三路一段1號，1號2樓，1號3樓,02-77276988,http://www.marriott.com/tpelf,165間,NT$18000-200000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
瓏山林台北中和飯店,新北市中和區中正路631號1至12樓（包含地下１至３層）,02-22229999,https://www.rslhotel.com,126間,NT$6000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4
台北集賢商旅,新北市蘆洲區集賢路372號,02-82813888,http://www.hotelg7.com.tw,45間,NT$5300-6900(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
莊媽媽民宿,新北市平溪區嶺腳寮65號,02-24951392,-,3間,NT$1500-2100(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
富康精彩旅店,新北市板橋區文化路2段171號2至5樓,02-22556336,http://www.hotelcolor.com.tw/,24間,NT$5600-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
萬金文民宿,新北市萬里區萬里加投45之7號,02-24986166,-,5間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
紅裡子民宿,新北市平溪區三坑15號,0987-091831,-,1間,NT$5400-5400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
探索汽車旅館中和館,新北市中和區建八路3號,02-82217070,http://dm-love.com/,56間,NT$3580-9980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
盟園旅社,新北市板橋區南雅南路1段1巷15號1至4樓,02-89698016,-,12間,NT$700-700(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
黑熊好眠站,新北市三重區重新路2段1號8樓,02-89880000,http://www.heybear-hotel.com/,19間,NT$1500-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
大板根太子會館,新北市三峽區插角里插角76號1-5樓,02-26749228,-,36間,NT$8140-11880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
慾望精緻汽車旅館,新北市汐止區大同路1段118號,02-26419955,https://www.youwantmotel.com/,27間,NT$10000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
貝爾頌精緻汽車旅館,新北市樹林區中正路226號,02-26751199,http://www.bsmotel.com.tw/,61間,NT$2900-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
背包客休息棧民宿,新北市瑞芳區海濱路51號,02-24976029,-,5間,NT$600-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
富士大飯店,新北市汐止區大同路1段128號,02-26918999,https://www.fujigrandhotel.com/,214間,NT$13200-13200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
長緹海景飯店,新北市淡水區淡海路176號1至6樓,02-28057228,http://www.longviewhotel.com.tw,45間,NT$3000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
九份海論民宿,新北市瑞芳區崙頂路59號,0902-056803,-,5間,NT$2500-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
九份岑品民宿,新北市瑞芳區烏勢巷81號,0918-035172,https://www.facebook.com/Cenpinbnb,2間,NT$2000-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
翰品酒店,新北市新莊區中正路82號,02-29987699,http://xinzhuang.chateaudechine.com/tw/index,145間,NT$5800-36000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4
台北yes民宿,新北市淡水區長興街24號,0909-943968,https://taipeiyeshostel.com/,5間,NT$2000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
慕朵微風時尚休閒汽車旅館,新北市樹林區中正路349號,02-26870033,http://www.carcassonnemotel.com/,36間,NT$3280-3280(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
愛摩兒時尚旅舘,"新北市永和區仁愛路316,318號",02-89217721,http://www.imore-motel.com.tw,73間,NT$3500-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
九份臥客棧民宿,新北市瑞芳區石埤巷41號,0905-188676,https://www.facebook.com/pages/%E4%B9%9D%E4%BB%BD%E8%87%A5%E5%AE%A2%E6%A3%A7Jiufen-Walk-Inn-3x3/851144088286279,5間,NT$4000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
魚旅,新北市鶯歌區文化路171號,0910-071926,-,5間,NT$2400-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
柜富旅店,新北市三重區正義北路6之1號10至11樓,02-29836801,-,58間,NT$6500-7500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
18個孩子民宿,新北市三芝區芝柏路97號,02-26361104,-,4間,NT$2200-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
台麗精品旅店,新北市泰山區台麗街11巷1號1至5樓,02-29025161,http://www.taileehotel.com.tw,34間,NT$1890-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
璞真民宿,新北市金山區頂六股2之1號,02-24980082, http://puzhen.ego.tw,5間,NT$3200-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
日月民宿,新北市烏來區烏來里烏來街85巷1號,02-26617705,-,4間,NT$3600-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
雪瓈花園汽車旅館,新北市土城區中華路2段194號,02-22677899,-,34間,NT$1580-1580(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
夕說淡水,新北市淡水區中正東路55號2樓,0956-686530,-,3間,NT$8000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
挪威森林精品SPA汽車旅館,新北市新店區寶橋路235巷15號,02-89116866,http://www.villa-group.com.tw/,76間,NT$2980-6580(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
冠君大飯店,新北市板橋區重慶路91之1號3至7樓(1樓門廳),02-89521111,-,70間,NT$2830-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
歐遊國際連鎖精品旅館,新北市新莊區思源路746號,02-85221100,http://www.allurmotel.com,80間,NT$6600-36800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3
唯愛汽車旅館,新北市新店區永業路46號,02-86661699,-,17間,NT$4980-11980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
薆悅酒店野柳渡假館二館,新北市萬里區野柳里港東路162-3號,02-77035777,https://yehliu.inhousehotel.com/,141間,NT$9680-33880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
金湧泉溫泉會館,新北市萬里區萬里加投213之3號,02-24983588,http://www.jyq-hotel.com,21間,NT$6200-32000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
睡台北複合式旅店,新北市板橋區南雅南路一段8號5樓、5樓之1至5樓之24,02-29655480,-,24間,NT$2280-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
堤畔溫泉民宿,新北市烏來區新烏路5段66號,02-26616168,-,5間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
白宮行館,新北市萬里區瑪鋉路264號1樓及262號,02-24926768,-,79間,NT$12000-14600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
台北輕旅複合式旅店,新北市板橋區館前東路13號4樓之2,02-29515121,-,18間,NT$780-5980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
探索汽車旅館永和館,新北市永和區保順路27及31號,02-22323103,-,65間,NT$4980-9980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
碧特弗大飯店,新北市新店區太平路8號,02-86669999,http://www.beautifulhotel.com.tw,55間,NT$5800-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
歐朋侖旅店,新北市淡水區中山路93號9樓及93-1號9樓,02-26218333,-,6間,NT$2500-3300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
熱門民宿,新北市瑞芳區街頂巷37號,02-24063769,http://www.tophome9.com,5間,NT$1700-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
全家旅店,新北市中和區中和路59之1號、59號5.6樓及9至11樓,02-82455151,http://hotel.family-tpe.com,50間,NT$3300-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
承億文旅淡水吹風,新北市淡水區沙崙路27號,02-28051212,http://www.hotelday.com.tw,106間,NT$6000-8500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3
平林農場民宿,新北市雙溪區外平林35號,02-24934016,http://www.ping-lingfarm.com.tw/,5間,NT$2000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
悠然居民宿,新北市瑞芳區汽車路76號,02-24063005,http://jiufenyouranju.hi-bnb.com/,5間,NT$2000-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
十三層民宿,新北市瑞芳區長仁路36之2號,0928-511389,-,4間,NT$4000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
麗緹城市商務汽車旅店,新北市板橋區館前西路6號9樓,02-89513619,-,19間,NT$1880-2280(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
美麗殿精品汽車旅館,新北市中和區板南路487號,02-22226868,http://www.merryday.com.tw,51間,NT$8888-22000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
山水綠境,新北市雙溪區內平林6之1號,02-24933638,http://valleyingreen.ego.tw/,4間,NT$2500-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
雲山水小築民宿,新北市瑞芳區山尖路72之1號,0919-131846,-,1間,NT$3500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
庭有名旅居文旅,新北市土城區中正路30號1至9樓,02-22619191,https://www.hubhotel.com.tw/tucheng/,48間,NT$9000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
暮光民宿,新北市金山區忠義路38號,0938-382244,https://157502169712.web.fullinn.tw/,5間,NT$13800-13800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
地球人戶外休閒家民宿,新北市貢寮區福隆街16號,02-24991372,http://www.dollar-fulong.com.tw,4間,NT$2000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
花蝶晶漾商旅（HOTEL）,新北市新莊區中港路572號1樓,02-22779601,http://www.wonderfulhall.com.tw,36間,NT$3980-4980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
秀山大飯店,新北市烏來區烏來街83號,02-26616789,-,10間,NT$2500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
菁鳥旅館,新北市板橋區南雅南路1段113及115號,02-29669621,-,33間,NT$1250-1550(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
葛瑞絲商旅,新北市中和區中山路二段228號5樓,02-22483666,http://www.gracehotel.com.tw,22間,NT$4800-7600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
Q汽車旅館,新北市土城區中華路1段56巷38號,02-22629999,http://www.qmotel.com.tw,37間,NT$5500-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
挪威森林森森休閒旅館,新北市淡水區八勢一街83號,02-88096789,-,65間,NT$7680-7680(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3
萬金銘珠溫泉民宿,新北市萬里區萬里加投45之8號,02-24986166,-,5間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
宰相住宿會館民宿,新北市淡水區英專路79巷2號,02-26295447,-,3間,NT$1700-1700(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
驛德世紀酒店,新北市新莊區後港一路169號,02-29086888,-,160間,NT$5200-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
大板根渡假酒店,新北市三峽區插角里插角79號,02-26749228,http://www.thegreatroots.com/,95間,NT$9240-17600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
山明水舍民宿,新北市雙溪區田寮9號,02-24933969,https://smss.okgo.tw/,3間,NT$3200-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
名爵汽車旅館,"新北市三重區正義北路73號1,4至7樓",02-29826145,http://sirmotel.aeweb.com.tw/,49間,NT$3620-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
九窩民宿,新北市瑞芳區基山街54之1號,02-24063568,-,2間,NT$10800-10800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
施家民宿,新北市瑞芳區基山街106號2至3樓,02-24969357,-,2間,NT$2400-2400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
馥都飯店,新北市板橋區縣民大道1段189號,02-29658008,http://www.grandforward.com.tw,111間,NT$5800-18000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3
晴天二館,新北市瑞芳區建基路二段27號,02-24974115,-,3間,NT$3500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
台北薇米商旅,新北市三重區重新路2段78號16至17樓,02-29746636,http://www.taipei-wemeet.com.tw,51間,NT$4800-17800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
璞石麗緻溫泉會館,新北市烏來區忠治里新烏路五段88號,02-26618000,-,30間,NT$7920-28600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
祈堂小巷民宿,新北市瑞芳區祈堂路148號,0921-642751,-,1間,NT$2800-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
遠東金山海灣溫泉HOTEL,新北市金山區磺港路326號,02-24980007,http://www.sakurabay-hotel.com.tw,64間,NT$5200-13200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
白沙啾啾,新北市石門區德茂八甲１之５號,09-09629815,-,1間,NT$9000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
沃客新舍旅社,新北市三重區成功路97號6至7樓,02-29701533,-,54間,NT$16800-31800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
台北新板希爾頓酒店,新北市板橋區民權路88號、88號(2至31樓)、90號,02-29583000,https://www.hilton.com.cn/zh-HK/hotel/taibei/hilton-taipei-sinban-TSATCHI/index.html,400間,NT$4500-29500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
九份望琴海景觀民宿,新北市瑞芳區崙頂路4之1號,02-24969454,http://a-home.tw/,4間,NT$2500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
我們的家187民宿,新北市瑞芳區山尖路187號,02-24962628,-,4間,NT$4800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
雀客快捷,新北市淡水區長庚里中山路8號7樓,02-26238111,https://www.bvhotel.tw,22間,NT$6250-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
怡美賓館,新北市金山區民生路206號,02-24982212,-,32間,NT$1400-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
F商旅台北蘆洲館,新北市蘆洲區集賢路409號2樓(1層)、3樓至9樓,02-22892299,https://www.fhotels.com.tw,82間,NT$3000-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
群策翡翠灣溫泉飯店,新北市萬里區海景路1號1樓、2樓之1至之8、3樓之1至之8、4樓之1至之11、5樓之1至之11、6樓之1至之11、7樓之1至之11、8樓之1至之11,02-24925511,http://www.ctgreenbay.com.tw/,62間,NT$6600-20460(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
雙臻園民宿,新北市雙溪區泰和街53之1號,02-24934698,http://twobest.okgo.tw/multimedia3.html,5間,NT$2400-3900(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
福格大飯店,新北市淡水區學府路89號5至16樓,02-26262929,http://www.regalees-hotel.com.tw,168間,NT$5000-12500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
馥俐商旅,新北市板橋區東門街36之5號,02-29679008,http://www.forward-suites.com.tw,42間,NT$5500-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
薇薇精品旅館,新北市蘆洲區永安北路2段42之1號,02-82856633,http://www.wellarticle.com.tw/,56間,NT$3080-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
私客創旅,新北市鶯歌區尖山埔路89號及89號3樓,02-26798789,http://www.wedo.club/thinker/,22間,NT$2560-9680(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
一畝田民宿,新北市三芝區茂長里陳厝坑19之2號,0932-519520,http://www.emoonten.com/,5間,NT$6000-11000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
陽明山天籟渡假酒店,新北市金山區名流路1之7號,02-24080400,http://www.tienlai.com.tw,77間,NT$14500-60000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4
瑞芳驛青旅,新北市瑞芳區龍川里1鄰明燈路3段138號,09-09510580,-,3間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
捷絲旅台北三重館,新北市三重區三和路4段107-1號,02-22806111,https://www.justsleephotels.com/sanchong/tw,95間,NT$7700-11000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
紫虹汽車旅館,新北市蘆洲區中正路367號,02-22887000,https://www.prmotel.com.tw/,50間,NT$980-8880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
丹鳳大旅館,新北市新莊區中正路740之4號1至5樓,02-29071188,-,40間,NT$1580-3360(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
將捷金鬱金香酒店,新北市淡水區中正路一段2號,02-26210333,https://www.goldentulip-fabhotel.com.tw/,175間,NT$10560-28380(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4
水田園農莊民宿,新北市萬里區萬里加投45之9號,02-24980899,-,5間,NT$3200-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
金莎旗艦汽車旅館,新北市樹林區學成路468號及大義路36號,02-89700189,http://www.jsmotel.com.tw/,48間,NT$6980-9080(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
記憶九份民宿,新北市瑞芳區豎崎路8號,0931-365485,-,1間,NT$3800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
李家出走,新北市三芝區觀海街20號,0938-259783,-,3間,NT$1800-2200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
秀川居,新北市三峽區秀川街68號,02-26717090,https://booking.owlting.com/%E7%A7%80%E5%B7%9D%E5%B1%85?lang=zh_TW&start=2022-12-05&end=2022-12-06&adult=1&child=0&infant=0,2間,NT$25000-25000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
九居民宿,新北市瑞芳區街頂巷20號,0955-799600,-,1間,NT$3980-3980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
福隆漁會倉庫驛站,新北市貢寮區福隆街2巷1號,0922-538381,-,1間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
浪漫金山民宿,新北市金山區金美里6鄰環金路147號,0930-566064,https://www.facebook.com/ROMANTICJINSHAN,5間,NT$8000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
樹之城,新北市三峽區溪東路218巷46號,02-86765651,-,3間,NT$15000-19000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
金瓜石五金行小舖,新北市瑞芳區五號路220之1號,0939-752924,-,1間,NT$7000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
漫山逸旅,新北市瑞芳區豎崎路1之1號,02-24969200,-,2間,NT$9000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
沐石原宿,新北市瑞芳區基山街249之1號,0932-941025,-,1間,NT$4200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
歐夫寇斯,新北市貢寮區龍洞街1號(第1層),09-73868882,-,2間,NT$3000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
傑仕堡有氧酒店,新北市板橋區縣民大道2段275號、275號2至17樓、277號2樓,02-77273000,https://jasperhotelbanqiao.com.tw,204間,NT$9900-19800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
富碧酒店公寓,新北市林口區文化二路一段390號,02-66398000,https://www.gtbplaza.com/,80間,NT$18800-18800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
應許美地民宿,新北市瑞芳區長仁路38號,02-24961488,-,5間,NT$10000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
山茶雅舍,新北市瑞芳區石埤巷36號,0905-090111,http://yardbnb.com,1間,NT$7000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
柑腳咖啡民宿,新北市雙溪區外柑腳39之3號,02-24932091,-,1間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
金漫民宿,新北市瑞芳區銅山里祈堂路197號,0978-531931,-,5間,NT$16000-16000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
雜院,新北市瑞芳區石埤巷37號,09-05090111,-,2間,NT$7000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
愉園,新北市瑞芳區民權街鐵路巷3之1號,09-03355188,-,2間,NT$8000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
雀客藏居新北三重水漾,新北市三重區新北市三重區捷運路77號2至17樓,02-28984506,-,128間,NT$4400-33000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
食字客棧,新北市瑞芳區五號路137號(第2層),02-24966058,-,5間,NT$3500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
酒內民宿,新北市汐止區福山里國興街21巷13號,02-26608500,-,2間,NT$3300-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
106民宿,新北市瑞芳區靜安路4段109號,0931-036606,-,4間,NT$3000-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
天籟山城,新北市金山區山城路39號,0989-339193,-,2間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
九份觀海樓民宿,新北市瑞芳區基山街183之1號,02-24966123,-,4間,NT$2000-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
金瓜石101民宿,新北市瑞芳區祈堂路101號,0932-363830,http://www.golden101.com.tw/,5間,NT$2800-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
九份Let'sgo民宿,新北市瑞芳區輕便路218之1號,02-24977687,-,2間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
享來大旅社,"新北市淡水區中山路129巷22,23號3至7樓(1樓門廳）",02-26228661,-,25間,NT$1200-1500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
美錦樂賓館,新北市板橋區南雅東路118號,02-29609933,-,19間,NT$650-650(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
佳賓旅社,"新北市樹林區博愛街2巷24,26,28號",02-26812329,-,16間,NT$800-800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
山城逸境,新北市瑞芳區基山街195、197號,02-24969200,-,5間,NT$9500-12800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
幸福讚精品飯店,新北市新莊區思源路332巷9號1至8樓及11號2至5樓,02-29975186,http://www.happinessinn-taipei.com/,44間,NT$3990-48800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
涵館民宿,新北市瑞芳區輕便路282號,02-24965160,-,4間,NT$2800-3980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
一間屋民宿,新北市貢寮區福隆街2巷1之2號,02-24992161,-,5間,NT$2000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
好事學田民宿,新北市瑞芳區瑞芳街37號,02-24960337,-,2間,NT$4600-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
魚礁十五號民宿,新北市瑞芳區建基路2段15號2樓,0908-203789,-,3間,NT$6000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
珂菲私旅民宿,新北市瑞芳區汽車路35號,0920-291719,-,5間,NT$3000-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
南國旅社,新北市板橋區館前西路265巷1號1至5樓,02-29682121,-,25間,NT$500-700(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
